Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY,BTC-CAD,ETH-CAD,SPY
Date,,,,,,,,,,,,,,,
2018-09-16,8501.009765625,287.7362976074219,,8532.4970703125,290.49053955078125,,8422.6787109375,275.2556457519531,,8522.5234375,290.49053955078125,,4270253412,1959547944,
2018-09-17,8203.875,258.4445495605469,258.297607421875,8527.7802734375,292.4139099121094,259.6545215385134,8154.80029296875,254.505859375,258.0208685378464,8496.939453125,289.03155517578125,259.61883262946856,5107869758,2638204451,68244000.0
2018-09-18,8264.212890625,272.35858154296875,259.6991882324219,8301.9873046875,277.0653991699219,260.2972907923437,8163.59375,255.4391632080078,258.48508417015915,8203.49609375,257.42578125,258.51186447517887,5421994739,2335610144,61930400.0
2018-09-19,8265.6337890625,271.2379455566406,259.9759826660156,8330.765625,277.3051452636719,260.3955590299135,8021.17529296875,260.53955078125,259.6278113829421,8264.9267578125,271.7061462402344,259.7528043286965,5724405012,2239115694,49080600.0
2018-09-20,8416.22265625,289.923828125,262.0827941894531,8428.1318359375,290.0826721191406,262.40418518765625,8254.82421875,268.4218444824219,259.99384805321336,8266.0341796875,271.6500244140625,261.24366863756245,5612962007,2300468756,100360600.0
2018-09-21,8702.6123046875,318.625244140625,261.8432922363281,8777.017578125,320.7930908203125,262.94630993186104,8383.0849609375,285.9100646972656,261.68188302237814,8408.7353515625,290.77581787109375,262.82972748841803,8440291694,3664815553,105479700.0
2018-09-22,8685.853515625,310.7379150390625,,8805.4814453125,324.3442687988281,,8549.9443359375,301.8954772949219,,8702.7412109375,319.5982360839844,,5827188529,2483293077,
2018-09-23,8668.45703125,315.61328125,,8748.9765625,319.5255126953125,,8630.859375,307.1209716796875,,8677.2470703125,311.39947509765625,,5422120814,2187539949,
2018-09-24,8540.990234375,296.20306396484375,260.9734191894531,8681.720703125,316.9246520996094,261.403871093376,8521.71875,294.4630432128906,260.390534384211,8660.88671875,316.2772521972656,261.26038712540173,5409574757,2264600846,53409600.0
2018-09-25,8352.0859375,283.0964050292969,260.73138427734375,8550.9609375,295.5921325683594,261.53845789547455,8264.611328125,267.6110534667969,260.4892704019376,8551.6474609375,295.6811828613281,261.4308517286274,6123267387,2747151238,44370000.0
2018-09-26,8466.58984375,281.3684387207031,259.9512023925781,8538.31640625,287.0487976074219,262.067529905459,8283.3544921875,270.69677734375,259.52972667714494,8360.2734375,283.2803649902344,260.87485844553476,5784264735,2289172988,79739700.0
2018-09-27,8704.779296875,297.89788818359375,260.6776428222656,8753.41015625,300.4117431640625,261.77168472182245,8436.9794921875,277.68359375,260.1485607989989,8466.9677734375,280.837890625,260.4265525846682,6006105340,2647019476,59249500.0
2018-09-28,8581.2666015625,287.2446594238281,260.7044677734375,8829.4814453125,301.805419921875,261.20664810108815,8533.2646484375,282.67340087890625,260.01397666461173,8707.38671875,298.6110534667969,260.04982714031865,6476417318,2606515061,70091400.0
2018-09-29,8526.80078125,299.1695861816406,,8579.935546875,301.8780517578125,,8410.1611328125,278.7406311035156,,8579.935546875,286.34442138671875,,5635950145,2852685641,
2018-09-30,8509.9951171875,299.07440185546875,,8533.3974609375,305.7119445800781,,8434.1884765625,293.4833068847656,,8530.353515625,298.77435302734375,,5140604524,2267718831,
2018-10-01,8441.6328125,295.6253356933594,261.6102600097656,8546.330078125,300.31439208984375,262.6863492359766,8392.515625,290.55767822265625,260.9376939808406,8502.6611328125,299.5522155761719,261.9510038096576,5125442545,2046477346,62078900.0
2018-10-02,8405.9033203125,291.2801208496094,261.4577331542969,8467.453125,296.101806640625,262.17512578926795,8379.1689453125,289.3436584472656,261.08111159930826,8446.26953125,296.0506591796875,261.4577331542969,5102008177,1977177860,47258200.0
2018-10-03,8376.3505859375,284.02423095703125,261.6011962890625,8432.8388671875,290.22857666015625,262.93735159600226,8284.19921875,274.6103820800781,261.24250000018696,8403.03125,290.2877197265625,262.51587593071105,5007461836,2169164592,64694600.0
2018-10-04,8500.04296875,287.2056579589844,259.55657958984375,8536.4755859375,291.27862548828125,261.1707264627903,8368.7421875,283.45391845703125,257.96035795174475,8370.322265625,283.9688415527344,261.1169233914768,4960953033,1912179786,111545900.0
2018-10-05,8577.1181640625,294.77789306640625,258.10382080078125,8578.5947265625,295.30780029296875,260.30085234427463,8478.4033203125,285.7637023925781,256.66900849408586,8496.759765625,287.26898193359375,259.7807469085664,4755150457,2004027497,105951700.0
2018-10-06,8532.8623046875,291.5646057128906,,8584.966796875,294.86785888671875,,8519.2509765625,290.1070556640625,,8577.0791015625,294.71441650390625,,4221858682,1949294375,
2018-10-07,8550.7216796875,292.8207092285156,,8601.2080078125,293.12652587890625,,8492.5859375,288.48992919921875,,8535.9326171875,291.97259521484375,,4282036321,1904249574,
2018-10-08,8620.2255859375,297.0777893066406,258.10382080078125,8647.8740234375,299.002197265625,258.46251703576297,8551.9951171875,292.036376953125,256.02334432441137,8547.1474609375,293.3257751464844,257.4133024975037,5156743490,1905843738,87742200.0
2018-10-09,8593.716796875,294.94488525390625,257.7272033691406,8628.484375,298.2196044921875,259.03645710139944,8568.216796875,294.0926513671875,257.16224373099027,8621.3271484375,297.66741943359375,257.71825443474444,4632565562,1817844803,74339000.0
2018-10-10,8599.4443359375,294.8111877441406,249.56674194335938,8592.13671875,294.5162353515625,257.28781166234387,8456.6142578125,292.89862060546875,249.19012041566617,8590.67578125,294.4700927734375,257.21605598398236,4945947595,1807291938,214731000.0
2018-10-11,8152.27490234375,246.92913818359375,244.06971740722656,8597.2763671875,294.330810546875,250.1048584959788,8135.53076171875,246.59788513183594,242.4465663646606,8601.0244140625,294.60357666015625,248.47275851660655,6752003249,2824545372,274840500.0
2018-10-12,8181.10498046875,256.5023193359375,247.45938110351562,8229.2333984375,259.799560546875,248.48166686184584,8126.806640625,245.92295837402344,244.24898511075122,8130.1357421875,245.89710998535156,248.1946988933851,4933112772,1939996959,183186500.0
2018-10-13,8195.9814453125,260.5625,,8225.3447265625,262.0249938964844,,8161.84716796875,255.62664794921875,,8185.66845703125,256.0290222167969,,3995032517,1522387156,
2018-10-14,8192.583984375,254.87669372558594,,8283.6396484375,262.7384033203125,,8188.3671875,254.26495361328125,,8199.2412109375,260.3669128417969,,4017965826,1522709710,
2018-10-15,8567.546875,272.3623046875,246.06942749023438,9068.4384765625,289.1310119628906,248.43687248861843,8154.634765625,252.9891815185547,245.97974656754855,8194.810546875,254.29718017578125,247.10068968418298,9573112049,3722122886,102263700.0
2018-10-16,8533.0244140625,271.8206787109375,251.449951171875,8670.2080078125,275.7718505859375,251.82660009553484,8500.3955078125,270.2960205078125,247.56701630785707,8573.8720703125,272.2635803222656,248.04229508844276,5271344637,1982226357,118255800.0
2018-10-17,8525.396484375,269.7659912109375,251.49481201171875,8552.82421875,273.47021484375,252.1225237454972,8463.7041015625,268.0770568847656,248.90317835479686,8525.79296875,271.9461669921875,251.48583570929563,5325964258,1881260918,110626000.0
2018-10-18,8470.0859375,265.9388732910156,247.8629150390625,8564.9912109375,271.82403564453125,251.15401578623337,8440.19921875,263.8798522949219,246.58056279257008,8522.66015625,270.18414306640625,250.55317828630294,5131817534,1786238888,134557500.0
2018-10-19,8479.3916015625,267.1881408691406,247.7283935546875,8479.603515625,268.41552734375,250.46348342369583,8441.0673828125,263.4871520996094,247.02892624402747,8471.8642578125,265.81463623046875,248.5175417752827,4693691433,1658366731,139901600.0
2018-10-20,8510.5791015625,269.421630859375,,8521.765625,270.0889587402344,,8457.8701171875,265.9804382324219,,8473.5029296875,266.9101257324219,,4431732232,1624661157,
2018-10-21,8480.216796875,268.82708740234375,,8599.71484375,272.62060546875,,8493.2802734375,268.1353454589844,,8511.7587890625,269.3691711425781,,4256375856,1559821479,
2018-10-22,8486.5087890625,267.2831726074219,246.61651611328125,8560.60546875,271.0809326171875,248.72386774186043,8454.876953125,266.3832092285156,246.07845782579622,8485.056640625,268.8690490722656,248.40104918943823,4804839125,1740869480,82415800.0
2018-10-23,8471.5439453125,267.3117370605469,245.36097717285156,8511.142578125,268.2554626464844,246.49089656137042,8438.841796875,264.0995788574219,240.87720482701437,8467.1474609375,267.2464904785156,242.9756343676278,4861456282,1618880730,146352700.0
2018-10-24,8479.2470703125,266.09515380859375,237.92691040039062,8531.4541015625,268.8830871582031,245.4955205663087,8462.43359375,264.265625,237.37092698932622,8475.5869140625,267.038330078125,245.10989533273377,4470341614,1438766325,177806700.0
2018-10-25,8465.4501953125,264.9831237792969,242.1954345703125,8500.5302734375,267.0658874511719,243.746829651314,8395.64453125,262.80340576171875,238.74295176343955,8462.3388671875,266.11602783203125,239.77421392783438,4222797280,1441650175,138061500.0
2018-10-26,8494.8203125,266.7660217285156,237.93585205078125,8536.9794921875,269.0195007324219,243.02046194918,8472.884765625,264.8930358886719,235.20973815956194,8456.5146484375,264.48248291015625,238.46496127210392,4337511152,1523629450,201574600.0
2018-10-27,8502.20703125,267.921875,,8537.669921875,270.3779296875,,8466.9794921875,266.0747375488281,,8502.810546875,266.80145263671875,,4451916854,1423262060,
2018-10-28,8494.51171875,268.94525146484375,,8512.4599609375,270.1640930175781,,8470.3291015625,267.3590087890625,,8505.1982421875,268.31549072265625,,4511786372,1491806315,
2018-10-29,8314.287109375,258.9710998535156,236.61767578125,8518.6884765625,269.39190673828125,242.34795129955899,8283.234375,256.9791564941406,233.02170813826052,8502.6806640625,268.6938171386719,241.04764607205342,5514179436,1992013712,160749100.0
2018-10-30,8308.1611328125,259.11859130859375,240.1239776611328,8349.8798828125,259.50018310546875,240.4378472552999,8270.1328125,257.4799499511719,235.95407410085443,8320.4765625,258.913330078125,236.44730556791114,4959370163,1788395264,157116000.0
2018-10-31,8313.8486328125,259.74945068359375,242.68869018554688,8328.6630859375,260.3583068847656,245.02025750754382,8289.326171875,258.1238098144531,242.23133660402158,8311.7294921875,259.2405700683594,242.70661542465047,5515588015,1898143251,128296300.0
2018-11-01,8347.7041015625,260.2981872558594,245.27133178710938,8604.349609375,267.6105041503906,245.46861887156703,8304.25390625,259.28900146484375,242.46448582646087,8313.990234375,259.9547424316406,243.5585274099487,4959843346,1749570479,99495000.0
2018-11-02,8381.953125,263.2431640625,243.81857299804688,8393.0126953125,263.70867919921875,246.8137294843054,8297.416015625,259.627685546875,241.75602140683807,8350.74609375,260.4421691894531,246.38327750959334,5556361184,1904926016,122634100.0
2018-11-03,8346.291015625,262.654052734375,,8397.2119140625,263.38092041015625,,8321.5068359375,261.7867736816406,,8380.3779296875,263.38092041015625,,4800318612,1715046142,
2018-11-04,8352.5068359375,271.7994079589844,,8368.8818359375,277.1998596191406,,8258.802734375,260.38671875,,8351.814453125,262.6173095703125,,5750772549,2291521828,
2018-11-05,8416.4951171875,274.1287536621094,245.16375732421875,8491.193359375,275.74072265625,245.71974080681895,8338.951171875,270.70770263671875,243.3343702469705,8335.83984375,271.29376220703125,244.31182949328038,5473371540,2115392311,65622500.0
2018-11-06,8478.6611328125,286.67041015625,246.71514892578125,8481.7939453125,286.67041015625,246.87655820391097,8399.0595703125,272.6311340332031,245.03822201383184,8435.0107421875,274.6308898925781,245.10100141092062,6167773191,2436827079,60085900.0
2018-11-07,8567.3154296875,284.9364929199219,251.99700927734375,8591.8212890625,290.7101135253906,252.07771390424747,8484.501953125,283.8056945800781,248.47274303521536,8484.7509765625,287.2569885253906,248.90319507881281,6482760176,2529245552,102752100.0
2018-11-08,8483.1181640625,278.9678955078125,251.53964233398438,8577.2890625,286.428466796875,252.1853066817052,8465.3466796875,278.9981994628906,250.3917976454558,8556.337890625,285.12542724609375,251.18989493586324,6132269668,2325374235,65584900.0
2018-11-09,8437.044921875,277.5617370605469,249.08258056640625,8492.95703125,281.3109130859375,250.40975993486606,8410.732421875,276.6121826171875,247.6656928927293,8467.2197265625,278.64715576171875,250.22144912089436,5743266353,2054224359,98812600.0
2018-11-10,8467.7265625,280.79412841796875,,8504.798828125,282.56005859375,,8436.6357421875,277.2063293457031,,8437.71875,277.4309387207031,,4895390972,1820267565,
2018-11-11,8458.9658203125,278.83990478515625,,8486.2626953125,281.4097900390625,,8390.1494140625,275.9664306640625,,8473.5537109375,280.7227783203125,,5197156373,1981196087,
2018-11-12,8435.529296875,278.5923767089844,244.4283905029297,8483.44140625,280.4501647949219,248.8135059542753,8423.654296875,276.724853515625,243.90825754653267,8459.4833984375,279.0681457519531,248.57139208153805,5687578001,1922943880,99673600.0
2018-11-13,8410.7431640625,273.5377197265625,243.9710693359375,8466.3779296875,278.7439880371094,246.90344720678004,8389.703125,272.85101318359375,243.24470025447394,8440.4296875,278.2362365722656,244.8947255362418,5956500690,2129649368,98176600.0
2018-11-14,7605.79248046875,240.42938232421875,242.30303955078125,8438.0732421875,274.0965270996094,246.2577022043066,7336.45556640625,230.36415100097656,240.73371941733518,8399.83203125,273.15155029296875,245.85417916148324,9806791842,3439933392,125335900.0
2018-11-15,7440.82763671875,238.19744873046875,244.83189392089844,7650.97802734375,244.0734405517578,245.29822375693627,7087.80810546875,225.1178436279297,239.44241820140843,7602.876953125,241.09475708007812,241.0296637507252,9264281879,3475894121,135101400.0
2018-11-16,7330.9951171875,230.33094787597656,245.4685821533203,7452.275390625,238.93063354492188,246.3832617534702,7230.2646484375,227.6342010498047,243.20874363906435,7437.25732421875,238.27517700195312,243.7288764960924,6941498064,2649850556,126668000.0
2018-11-17,7302.56640625,228.76815795898438,,7334.97900390625,231.20045471191406,,7257.376953125,227.2798614501953,,7334.97900390625,230.57156372070312,,5657575069,2409677419,
2018-11-18,7394.5166015625,232.8292999267578,,7434.6103515625,235.58847045898438,,7309.67919921875,228.99691772460938,,7309.67919921875,228.99691772460938,,5469654745,2381218544,
2018-11-19,6416.97021484375,196.50076293945312,241.31663513183594,7391.37060546875,232.9765625,245.15474319709918,6378.45166015625,194.74342346191406,240.3929791155882,7391.37060546875,232.9765625,244.85879889442063,9272860410,3616061895,103061700.0
2018-11-20,5923.880859375,173.4355926513672,236.85084533691406,6523.49853515625,199.2682647705078,239.43350323362472,5684.4736328125,168.15521240234375,235.98099218929667,6406.4765625,196.0212860107422,237.96281239980505,11215104089,4170802725,136021300.0
2018-11-21,6088.8271484375,180.86007690429688,237.65786743164062,6213.08203125,184.5561981201172,239.56795889286275,5783.18408203125,167.42288208007812,237.6489184960595,5942.9638671875,174.5041046142578,238.41113792665666,8097126844,3553576808,75563700.0
2018-11-22,5758.87109375,167.13092041015625,,6127.02294921875,182.289794921875,,5758.4755859375,167.13092041015625,,6101.59130859375,181.005615234375,,6027204652,2363926549,
2018-11-23,5753.9130859375,163.19680786132812,236.0706024169922,5811.40771484375,167.62359619140625,237.47851343248092,5537.3408203125,158.0236358642578,235.9091931884933,5751.95947265625,166.75234985351562,236.0078230392071,6447991851,2644602075,42807900.0
2018-11-24,5138.3203125,150.271728515625,,5841.2451171875,167.81887817382812,,5024.9814453125,146.7378387451172,,5754.6806640625,163.2073974609375,,6195891975,2384561046,
2018-11-25,5303.9189453125,154.0264434814453,,5450.46875,157.22084045410156,,4745.90966796875,134.72332763671875,,5138.3466796875,149.78448486328125,,9028157992,3262728409,
2018-11-26,5009.05517578125,143.59283447265625,239.88182067871094,5421.47802734375,156.31869506835938,240.10600929616766,4820.5634765625,139.07742309570312,237.94482773987176,5311.724609375,153.88491821289062,238.33940189593758,8584820059,2835791267,79981400.0
2018-11-27,5079.48681640625,146.25367736816406,240.6888885498047,5136.24169921875,148.70323181152344,240.6888885498047,4854.06005859375,135.83804321289062,238.2317901178152,4991.5595703125,143.0334930419922,238.84157657488538,7975046294,3084355816,75502400.0
2018-11-28,5651.8525390625,162.5401153564453,246.2307891845703,5821.861328125,167.31661987304688,246.2307891845703,5082.2607421875,146.5036163330078,240.6260746836519,5082.2607421875,146.5036163330078,241.76497018497133,9664790108,3549111500,127629600.0
2018-11-29,5680.4853515625,156.0465545654297,245.69273376464844,5872.5078125,163.984619140625,247.10061710687472,5501.16064453125,153.1887664794922,244.302748288217,5666.84716796875,162.91653442382812,245.45059260783984,8633675409,2915484134,82346400.0
2018-11-30,5338.42333984375,150.38999938964844,247.1903839111328,5744.8681640625,158.68038940429688,247.75534365100785,5246.83154296875,148.58694458007812,245.21754033973917,5695.18115234375,156.29275512695312,245.54035883865245,8037021927,2685309900,98204200.0
2018-12-01,5603.82763671875,157.7378387451172,,5726.59814453125,160.58245849609375,,5275.2255859375,148.3271942138672,,5347.98583984375,150.69076538085938,,7147017618,2834010181,
2018-12-02,5487.615234375,154.27931213378906,,5719.30029296875,160.29930114746094,,5465.95703125,154.35597229003906,,5585.294921875,157.24932861328125,,6975969195,2460484782,
2018-12-03,5139.6025390625,143.76283264160156,250.46348571777344,5512.640625,154.47303771972656,251.44992100255251,5067.27685546875,141.72958374023438,248.8583150923488,5496.42333984375,154.265869140625,251.34231485635328,6717383753,2339742124,103176300.0
2018-12-04,5246.23974609375,146.12725830078125,242.347900390625,5383.38232421875,149.4473114013672,250.05999446105452,5050.56787109375,141.52886962890625,242.03403084645882,5129.60986328125,143.6020050048828,249.62954245476013,6666455545,2317736759,177986000.0
2018-12-05,5017.81494140625,136.9749755859375,,5266.6533203125,146.58529663085938,,5017.81494140625,136.9749755859375,,5248.6826171875,146.2881317138672,,7087615020,2660164068,
2018-12-06,4715.7939453125,122.89512634277344,241.9802703857422,5202.95556640625,139.63641357421875,242.09685286840366,4715.7939453125,123.08708953857422,235.34429147888696,5016.84375,136.9416046142578,238.46500749891896,7872822141,3094731634,204185400.0
2018-12-07,4556.55322265625,124.30101013183594,236.3575897216797,4704.763671875,127.64718627929688,243.21775616138547,4363.00927734375,111.78682708740234,235.5146383038047,4704.763671875,122.74616241455078,241.63945948676408,9107432243,3403227640,161018900.0
2018-12-08,4631.4013671875,122.78889465332031,,4671.27685546875,129.31773376464844,,4464.2392578125,115.68217468261719,,4559.18212890625,124.45491790771484,,7068149389,2472521038,
2018-12-09,4815.59130859375,126.76689910888672,,4910.13916015625,131.77005004882812,,4622.0478515625,121.2855224609375,,4627.5546875,122.62340545654297,,6591859792,2498998208,
2018-12-10,4692.00048828125,122.81797790527344,236.80601501464844,4854.7822265625,128.13482666015625,237.78347433224343,4653.7587890625,121.51749420166016,231.91869105989238,4814.16796875,126.56718444824219,236.17827579167354,6725863781,2352844738,151445900.0
2018-12-11,4582.44140625,119.01770782470703,236.85980224609375,4709.45947265625,124.36078643798828,240.2136557687536,4550.873046875,117.64627838134766,235.38016259590728,4686.02392578125,122.6750259399414,240.02534496118275,6284741498,2284802938,121504400.0
2018-12-12,4655.4306640625,120.95121002197266,238.05242919921875,4711.12646484375,122.95665740966797,241.22694762244885,4564.91015625,118.03644561767578,237.97172458254013,4577.55224609375,118.56998443603516,239.85491440536387,5526470123,2046776726,97976700.0
2018-12-13,4423.69287109375,115.52825164794922,237.97169494628906,4660.267578125,121.71672058105469,239.8728097693578,4403.55029296875,114.15583038330078,236.8507520207277,4656.2666015625,121.03388977050781,239.00295696445136,5798315362,2342189866,96662700.0
2018-12-14,4339.57958984375,112.8340072631836,233.5776824951172,4446.3955078125,116.42598724365234,236.7701268285436,4294.82666015625,111.45406341552734,233.0216989962411,4421.48681640625,115.64978790283203,235.81059279440333,5852288249,2210274153,116961100.0
2018-12-15,4331.919921875,113.01136016845703,,4383.60205078125,114.21846008300781,,4271.0810546875,110.85538482666016,,4341.60400390625,112.79573059082031,,4753502762,2002408352,
2018-12-16,4353.658203125,114.11632537841797,,4424.2548828125,117.1968002319336,,4327.98291015625,113.04962921142578,,4331.2685546875,113.04962921142578,,5011370251,2095717707,
2018-12-17,4756.1181640625,127.60433197021484,228.99525451660156,4828.1865234375,129.74490356445312,233.739080315684,4353.16650390625,114.2769546508789,227.35419196151622,4354.2431640625,114.2769546508789,232.61813706904562,7255499962,2818708361,165492300.0
2018-12-18,4974.98779296875,136.0998992919922,228.744140625,4981.8203125,136.3598175048828,231.31783535733894,4676.83447265625,125.11173248291016,227.1299797803979,4754.673828125,127.56974792480469,230.64526947903704,7956791869,3065590884,134515100.0
2018-12-19,5047.40625,136.4523162841797,225.3185577392578,5314.51318359375,146.05113220214844,232.6181396964807,4959.28759765625,135.48489379882812,223.6057668384241,4988.7451171875,136.86900329589844,228.82487153836016,9176926839,3309937696,214992800.0
2018-12-20,5581.3095703125,156.88754272460938,221.6508331298828,5667.31640625,158.39080810546875,225.64138836842406,5026.5869140625,135.63900756835938,219.39100770357825,5042.89990234375,136.21229553222656,224.06310519638,12051222806,4136049662,252053400.0
2018-12-21,5299.509765625,148.92079162597656,217.1092987060547,5668.27880859375,160.74436950683594,225.23624896094057,5235.8427734375,146.31434631347656,216.45986388230614,5580.22705078125,156.37257385253906,222.5573337538015,9800570486,3580396544,255345600.0
2018-12-22,5460.31982421875,158.8229217529297,,5460.31982421875,158.8229217529297,,5244.7265625,146.22999572753906,,5301.6044921875,148.86599731445312,,7625360293,3181332261,
2018-12-23,5437.609375,177.8079376220703,,5557.63427734375,181.01661682128906,,5405.609375,159.52264404296875,,5469.5859375,159.52264404296875,,8364190696,4867513974,
2018-12-24,5551.19384765625,190.87149047851562,211.3726348876953,5800.26123046875,214.05308532714844,217.2355782530651,5439.85107421875,177.62303161621094,211.30950265452,5439.85107421875,177.63987731933594,215.6119911838422,9855349142,5948273348,147311600.0
2018-12-25,5184.28271484375,176.4254913330078,,5566.09765625,191.88954162597656,,5175.47607421875,171.1536102294922,,5554.89453125,191.90533447265625,,8367439527,4481525585,
2018-12-26,5236.0654296875,179.0001983642578,222.05218505859375,5297.421875,186.0646209716797,222.05218505859375,5127.6181640625,171.77401733398438,210.84945610461992,5189.685546875,176.4859161376953,212.8428626949543,7230490512,3692884493,218485400.0
2018-12-27,4978.06591796875,158.7822265625,223.75692749023438,5263.89892578125,180.259033203125,223.95535285999114,4964.2548828125,157.48988342285156,215.53978843342662,5232.16162109375,179.07887268066406,218.79597669061653,6987619374,3558770204,186267300.0
2018-12-28,5350.458984375,187.68858337402344,223.46835327148438,5397.427734375,187.68858337402344,226.76061613928792,4960.1904296875,157.56976318359375,222.29576178319286,4976.1318359375,159.22119140625,225.1189990663162,7678905932,4268185586,153100200.0
2018-12-29,5209.318359375,188.1949005126953,,5404.783203125,200.48866271972656,,5209.318359375,183.4931640625,,5362.1494140625,188.80911254882812,,6806372426,4321130819,
2018-12-30,5268.32666015625,190.59347534179688,,5321.208984375,191.88360595703125,,5177.6982421875,182.6916046142578,,5212.0126953125,187.66192626953125,,6501105953,3625033333,
2018-12-31,5107.154296875,181.98953247070312,225.4256134033203,5279.1474609375,191.0125274658203,225.66915485333217,5084.1845703125,180.81634521484375,223.21573796742018,5268.80029296875,190.8273468017578,225.10089605773516,6361380138,3218133474,144299400.0
2019-01-01,5237.35302734375,191.88687133789062,,5246.8701171875,192.6498565673828,,5057.234375,180.57540893554688,,5112.63037109375,182.05760192871094,,5892350858,3077819709,
2019-01-02,5376.78759765625,211.40548706054688,225.66018676757812,5388.1298828125,213.88624572753906,226.58925050973323,5191.1005859375,191.79586791992188,221.84476725423778,5245.0576171875,192.8408660888672,221.87182589336606,7151294112,4538012477,126925200.0
2019-01-03,5172.015625,201.03741455078125,220.27528381347656,5362.91796875,212.57383728027344,224.20796611751248,5159.89892578125,198.4512176513672,219.78820084298331,5358.6875,211.60777282714844,223.90127863993405,6106834310,3607531810,144140700.0
2019-01-04,5160.06787109375,206.7681884765625,227.65354919433594,5172.04052734375,211.15126037597656,228.30298393308829,5087.9208984375,199.47268676757812,222.9451542200279,5165.59765625,200.73800659179688,223.3239888570846,6484619217,4181582630,142628800.0
2019-01-05,5142.62841796875,208.15370178222656,,5223.1826171875,215.1187286376953,,5131.53564453125,206.4411163330078,,5152.384765625,206.4411163330078,,6871126718,4464581382,
2019-01-06,5450.15234375,210.89483642578125,,5476.31201171875,213.14895629882812,,5117.78125,203.40777587890625,,5131.02587890625,208.37522888183594,,7482805910,4319998227,
2019-01-07,5352.47314453125,201.71823120117188,229.44854736328125,5473.08447265625,211.824462890625,230.86466652308184,5374.08984375,200.9866180419922,227.02218860576536,5453.27197265625,210.9794464111328,227.92417989029647,6952634225,3606358326,103139100.0
2019-01-08,5339.38623046875,199.17103576660156,231.60430908203125,5463.12841796875,204.35916137695312,232.09139211858644,5308.15625,197.43106079101562,229.1058029515421,5356.7763671875,202.07504272460938,231.6494251654963,7029277996,3258338117,102512600.0
2019-01-09,5331.23583984375,199.23367309570312,232.68666076660156,5381.6474609375,203.2247314453125,233.5345346595669,5329.8271484375,198.61361694335938,231.08111760203465,5341.92724609375,199.42941284179688,232.31684108762002,6758883303,3130125377,95006600.0
2019-01-10,4870.826171875,170.29730224609375,233.5075225830078,5376.82080078125,201.25534057617188,233.7600790572302,4841.34423828125,167.43821716308594,230.45878744851456,5330.22412109375,199.28704833984375,231.14430967565727,9101235777,4498535862,96823900.0
2019-01-11,4892.7724609375,169.24412536621094,233.59767150878906,4925.30908203125,172.23582458496094,233.62473014148108,4823.81640625,165.79637145996094,231.83877780405345,4864.41845703125,169.22325134277344,232.42506653010378,7349329178,3539624182,73858100.0
2019-01-12,4857.1259765625,167.1087188720703,,4908.181640625,170.7273406982422,,4848.2490234375,166.41917419433594,,4892.251953125,169.21726989746094,,6338778831,2934610642,
2019-01-13,4714.0224609375,155.0988311767578,,4875.62744140625,167.51290893554688,,4701.0908203125,153.91734313964844,,4853.8984375,167.03004455566406,,6211105299,3009509918,
2019-01-14,4920.77001953125,171.37307739257812,232.1725616455078,4944.27783203125,173.59010314941406,232.9843483330247,4712.28369140625,155.19139099121094,231.27959904189828,4719.93994140625,155.20669555664062,231.68547862236136,7503716179,3715203104,70908200.0
2019-01-15,4814.56201171875,161.82501220703125,234.83346557617188,4936.20458984375,172.977783203125,235.1491680702548,4803.9873046875,159.65940856933594,232.54239972169313,4918.43994140625,171.5111083984375,232.55142844416756,7342754431,3627421692,85208300.0
2019-01-16,4846.74365234375,163.830322265625,235.40159606933594,4891.5791015625,168.70498657226562,236.2945582559194,4808.4736328125,161.1309051513672,235.0588351215142,4815.88330078125,161.52867126464844,235.26627541245418,7153352263,3641972147,77636700.0
2019-01-17,4885.5302734375,164.34263610839844,237.18768310546875,4887.49658203125,165.0550079345703,238.05361478642402,4808.6962890625,160.405029296875,234.48170853732628,4842.38818359375,163.8654327392578,234.52682462942005,7257340427,3445233388,96118400.0
2019-01-18,4850.6025390625,160.4697723388672,240.34457397460938,4890.36083984375,164.4431915283203,240.81362702836896,4827.490234375,159.59683227539062,237.22369204526075,4884.84619140625,164.2267303466797,239.00964457935558,6634347499,3057140527,127900300.0
2019-01-19,4944.39501953125,165.1226806640625,,4984.13134765625,166.95957946777344,,4843.35986328125,160.66970825195312,,4843.35986328125,161.2709503173828,,7897747048,4042251197,
2019-01-20,4779.20751953125,158.56507873535156,,4964.046875,165.8538360595703,,4749.84033203125,157.35809326171875,,4940.25439453125,165.2730255126953,,7408990824,3933917069,
2019-01-21,4755.31494140625,155.79347229003906,,4788.91748046875,158.88034057617188,,4731.96484375,154.22769165039062,,4778.35693359375,158.7795867919922,,6654650607,3220340747,
2019-01-22,4815.17431640625,158.62892150878906,237.09739685058594,4830.33642578125,159.5950164794922,239.08178852826552,4718.66455078125,152.8697509765625,235.47382367909339,4754.1611328125,155.7308349609375,238.86531944582313,7098204027,3409767017,115531200.0
2019-01-23,4783.62255859375,156.71678161621094,237.593505859375,4834.6142578125,159.29818725585938,238.83825812258468,4758.45703125,155.2900848388672,235.11303005348492,4816.28515625,158.58384704589844,238.1347060859775,7250249294,3411736204,86030300.0
