Date,BTC-CAD,ETH-CAD,SPY
2018-03-25,-0.020642410333276295,-0.004860667783215811,0.0
2018-03-26,-0.036934781477532264,-0.06861096334568839,0.02735891061506801
2018-03-27,-0.042574256141149514,-0.07815485667341004,-0.01701152161715047
2018-03-28,0.01810534821540144,-0.005984136211872548,-0.0029549588011501537
2018-03-29,-0.10118481986214478,-0.13708426372885685,0.01277746309412775
2018-03-30,-0.0376560354217107,0.023274754096509476,0.0
2018-03-31,0.012046888347907458,0.004591473194256235,0.0
2018-04-01,-0.018541468887921297,-0.042501436355482536,0.0
2018-04-02,0.03725078565311479,0.020171212331497657,-0.02158457805415781
2018-04-03,0.04310912558176749,0.06916109695935546,0.012817028964366317
2018-04-04,-0.08457969575512148,-0.09097044716472369,0.010699157340951837
2018-04-05,-0.0050130277943784,0.008250703363233525,0.007891998051934523
