Date,BTC-CAD,ETH-CAD,SPY
2020-02-01,12433.9130859375,243.1402282714844,
2020-02-02,12373.4443359375,249.75999450683597,
2020-02-03,12354.66796875,252.4037628173828,297.88934326171875
2020-02-04,12195.3115234375,251.3864898681641,302.4295349121094
2020-02-05,12770.7607421875,271.3055725097656,305.9219970703125
2020-02-06,12927.404296875,282.1221923828125,306.9513854980469
2020-02-07,13034.384765625,296.3570861816406,305.31549072265625
2020-02-08,13126.4296875,296.9165344238281,
2020-02-09,13463.623046875,304.2003479003906,
2020-02-10,13127.1337890625,297.68975830078125,307.5947265625
2020-02-11,13567.154296875,313.4556884765625,308.1278381347656
2020-02-12,13690.90234375,351.891357421875,310.113037109375
2020-02-13,13550.72265625,355.6690368652344,309.7821044921875
2020-02-14,13664.533203125,376.6152038574219,310.2784423828125
2020-02-15,13104.4267578125,350.79052734375,
2020-02-16,13158.455078125,344.23834228515625,
2020-02-17,12826.357421875,352.5719909667969,
2020-02-18,13442.9423828125,373.7099304199219,309.4788818359375
2020-02-19,12736.0595703125,343.42742919921875,310.95855712890625
2020-02-20,12740.166015625,342.0229187011719,309.6809997558594
2020-02-21,12810.2705078125,351.2554931640625,306.49188232421875
2020-02-22,12779.509765625,346.9324035644531,
2020-02-23,13153.1787109375,362.8124084472656,
2020-02-24,12822.669921875,352.40631103515625,296.32696533203125
2020-02-25,12406.2138671875,329.1131591796875,287.3475952148437
2020-02-26,11772.2744140625,301.2032775878906,286.2906799316406
2020-02-27,11758.484375,303.520751953125,273.432861328125
2020-02-28,11616.3203125,303.7343444824219,272.2840270996094
2020-02-29,11518.6123046875,294.4761047363281,
2020-03-01,11505.412109375,294.2319030761719,
2020-03-02,11815.7314453125,307.1535339355469,284.07568359375
2020-03-03,11757.53125,300.3402709960937,275.9418640136719
2020-03-04,11717.171875,300.4730834960937,287.5405578613281
2020-03-05,12161.248046875,307.1109313964844,277.9822692871094
2020-03-06,12245.193359375,326.8840026855469,273.3868713378906
2020-03-07,11963.83984375,319.3772277832031,
2020-03-08,11047.4541015625,273.44244384765625,
2020-03-09,10820.6083984375,275.83453369140625,252.036865234375
2020-03-10,10861.99609375,275.7026062011719,265.0785522460937
2020-03-11,10898.4541015625,268.44268798828125,252.15640258789065
2020-03-12,6930.84912109375,156.6473846435547,228.03077697753903
2020-03-13,7701.56103515625,184.3845977783203,247.5242462158203
2020-03-14,7228.76904296875,171.4015350341797,
2020-03-15,7448.3291015625,172.95677185058594,
2020-03-16,7023.05517578125,154.90960693359375,220.439208984375
2020-03-17,7439.9375,162.224853515625,232.3412170410156
2020-03-18,7576.998046875,166.11050415039062,220.5770721435547
2020-03-19,8981.1298828125,198.1471405029297,221.04579162597656
2020-03-20,8905.474609375,190.6968536376953,211.51998901367188
2020-03-21,8885.775390625,190.81399536132807,
2020-03-22,8429.4228515625,178.298583984375,
2020-03-23,9291.0673828125,195.35714721679688,206.11183166503903
2020-03-24,9725.8310546875,200.38748168945312,224.7862243652344
2020-03-25,9497.5654296875,193.6113128662109,228.15133666992188
2020-03-26,9428.9287109375,194.23997497558597,241.47303771972656
2020-03-27,9072.2744140625,187.81448364257807,234.2805938720703
2020-03-28,8753.740234375,183.68890380859372,
2020-03-29,8319.2744140625,176.41976928710938,
2020-03-30,9118.2744140625,188.4743194580078,241.88905334472656
2020-03-31,9065.6123046875,188.0997467041016,238.28355407714844
2020-04-01,9351.5283203125,191.98324584960935,227.5596923828125
2020-04-02,9600.580078125,200.7120361328125,232.81069946289065
